epoch,loss,regression_loss,sparsity_input,sparsity_model,sparsity_unary,sparsity_binary,accuracy
1,1.155900239944458,0.2712775468826294,0.22444358468055725,0.845149576663971,0.0010127933928743005,0.006823026109486818,0.8925833106040955
2,1.0050500631332397,0.2607150375843048,0.455599308013916,0.9213240742683411,0.015085323713719845,0.018976541236042976,0.9065499901771545
3,0.9295901656150818,0.2515314817428589,0.5223035216331482,0.933364748954773,0.052291639149188995,0.03688704967498779,0.8964666724205017
4,0.9145185351371765,0.2500499188899994,0.554976224899292,0.9413657188415527,0.020522382110357285,0.03518129140138626,0.8942333459854126
5,0.9101030230522156,0.2526659369468689,0.580154299736023,0.9471281170845032,0.01572497934103012,0.03624739125370979,0.8931833505630493
6,0.898769199848175,0.25495782494544983,0.6040123105049133,0.9510759115219116,0.043070223182439804,0.03624739497900009,0.89083331823349
7,0.8763203620910645,0.253569632768631,0.6148634552955627,0.9535191655158997,0.07436002045869827,0.03326230123639107,0.8910333514213562
8,0.8710151314735413,0.2546738088130951,0.6204730272293091,0.9549165964126587,0.07521271705627441,0.033901963382959366,0.8895000219345093
9,0.8579808473587036,0.25300660729408264,0.6255733370780945,0.9563969969749451,0.07814471423625946,0.0324094258248806,0.8910833597183228
10,0.8563327789306641,0.25609806180000305,0.6377891898155212,0.9578313827514648,0.09866661578416824,0.037739939987659454,0.8892166614532471
11,0.9497412443161011,0.2864557206630707,0.6458260416984558,0.9594340324401855,0.10719549655914307,0.03987213969230652,0.8856833577156067
12,0.8578675985336304,0.2619931995868683,0.6478188633918762,0.961148738861084,0.13438084721565247,0.03987214341759682,0.8870333433151245
13,0.9009777903556824,0.274874746799469,0.6557551622390747,0.9624649882316589,0.11934925615787506,0.03923247382044792,0.8854166865348816
14,0.8837181329727173,0.27048707008361816,0.6606170535087585,0.9629015922546387,0.12435975670814514,0.03795316070318222,0.8863999843597412
15,0.9480001330375671,0.2926657795906067,0.667473554611206,0.9636108875274658,0.14946717023849487,0.036034174263477325,0.8705999851226807
16,0.8855351805686951,0.27440378069877625,0.6724294424057007,0.9642282724380493,0.15687625110149384,0.03582095354795456,0.8854333162307739
17,0.9070321917533875,0.28162142634391785,0.6770374178886414,0.9647773504257202,0.15890154242515564,0.036673832684755325,0.8788999915122986
18,0.8913686871528625,0.27652692794799805,0.6788648962974548,0.9649933576583862,0.15442442893981934,0.03624739125370979,0.8852999806404114
19,1.1203203201293945,0.3522292375564575,0.6821253895759583,0.9653872847557068,0.15682320296764374,0.03752671554684639,0.8811500072479248
20,0.8943141102790833,0.2778480350971222,0.6826144456863403,0.9656512141227722,0.15644985437393188,0.03454162925481796,0.8847500085830688
21,1.0090305805206299,0.31608518958091736,0.6857738494873047,0.9659662246704102,0.1555437296628952,0.03795315697789192,0.8847333192825317
22,0.8954851627349854,0.27868789434432983,0.6873180866241455,0.9663074612617493,0.15618334710597992,0.03646061196923256,0.8848833441734314
23,0.9613721370697021,0.29947903752326965,0.6948225498199463,0.9667225480079651,0.15724937617778778,0.038379594683647156,0.883316695690155
24,0.9122217297554016,0.28406038880348206,0.6967070698738098,0.9669880270957947,0.15602338314056396,0.037313494831323624,0.8810666799545288
25,0.9189637899398804,0.28622376918792725,0.7008877396583557,0.967283308506012,0.15581023693084717,0.037739936262369156,0.880816638469696
26,0.9462813138961792,0.29554930329322815,0.6991076469421387,0.9674134254455566,0.1569828987121582,0.038379598408937454,0.8808500170707703
27,0.9200441837310791,0.28673723340034485,0.7020915150642395,0.9677508473396301,0.1567164659500122,0.03646061196923256,0.880466639995575
28,0.9167420864105225,0.28587085008621216,0.7032800316810608,0.9679763317108154,0.15565042197704315,0.03901926055550575,0.8818333148956299
29,0.9189372062683105,0.28810110688209534,0.7044321894645691,0.9685066342353821,0.1769707202911377,0.03731349855661392,0.880466639995575
30,0.936858594417572,0.29571473598480225,0.7063761353492737,0.9688721895217896,0.20037144422531128,0.037313494831323624,0.8787999749183655
31,0.9260925650596619,0.2901667654514313,0.7067083120346069,0.9689985513687134,0.17313329875469208,0.03859281167387962,0.87868332862854
32,0.9269601106643677,0.28918638825416565,0.7073970437049866,0.9689198136329651,0.15831540524959564,0.037739936262369156,0.878333330154419
33,0.9148552417755127,0.2852058708667755,0.7073915004730225,0.9692877531051636,0.15660981833934784,0.036673836410045624,0.8803166747093201
34,0.9269893765449524,0.28912946581840515,0.7079810500144958,0.9694774150848389,0.15799552202224731,0.03646061569452286,0.8785666823387146
35,0.9226546883583069,0.2878105938434601,0.707585334777832,0.9696189761161804,0.15783563256263733,0.03710027411580086,0.8788833618164062
36,0.9254539012908936,0.28855615854263306,0.7079963684082031,0.9695814847946167,0.1568230837583542,0.03603417053818703,0.879016637802124
37,0.9204227924346924,0.2870548367500305,0.7085592746734619,0.9697777628898621,0.15591686964035034,0.03688705340027809,0.8802666664123535
38,0.9128581881523132,0.2850162982940674,0.7075159549713135,0.9698224663734436,0.15740934014320374,0.038379594683647156,0.8805666565895081
39,0.943096935749054,0.29438698291778564,0.7101671695709229,0.9700625538825989,0.15772902965545654,0.03710027411580086,0.8738833069801331
40,0.9155309796333313,0.2857569456100464,0.7085726857185364,0.9698908925056458,0.157142773270607,0.037739939987659454,0.8813166618347168
41,0.9274914860725403,0.2892654538154602,0.7093796133995056,0.9699599742889404,0.15703605115413666,0.035394515842199326,0.878516674041748
42,0.919396698474884,0.2868419289588928,0.7091029286384583,0.9702688455581665,0.15778237581253052,0.03603417053818703,0.879016637802124
43,0.9267935156822205,0.28933462500572205,0.7082979679107666,0.9702261686325073,0.15778249502182007,0.03752671927213669,0.8785833120346069
44,0.9169931411743164,0.2861660122871399,0.7083227634429932,0.9704035520553589,0.1577824056148529,0.03624739497900009,0.8799166679382324
45,0.9280394911766052,0.2896413803100586,0.7103028297424316,0.9703444838523865,0.15756922960281372,0.03646061196923256,0.8794500231742859
46,0.9222484230995178,0.2878611981868744,0.709775447845459,0.9704350233078003,0.15788890421390533,0.03624739125370979,0.8787500262260437
47,0.9167541861534119,0.2861383855342865,0.7119055390357971,0.9706270694732666,0.15788908302783966,0.03646061196923256,0.8800833225250244
48,0.9306802749633789,0.29052796959877014,0.7146007418632507,0.9710335731506348,0.1576225310564041,0.03688705340027809,0.8777499794960022
49,0.9191915392875671,0.28703540563583374,0.714349091053009,0.9708895087242126,0.1582089066505432,0.03624739125370979,0.8794333338737488
50,0.9269341230392456,0.2894463837146759,0.7147471904754639,0.9709478616714478,0.15778250992298126,0.036673832684755325,0.878250002861023
51,0.9172768592834473,0.2863372266292572,0.7140661478042603,0.9708540439605713,0.1581020951271057,0.03603417053818703,0.879800021648407
52,0.9176910519599915,0.28684043884277344,0.7151739597320557,0.9710706472396851,0.15858210623264313,0.03923247754573822,0.8800833225250244
53,0.9338203072547913,0.2916381061077118,0.7159631252288818,0.9712409973144531,0.157142773270607,0.037100277841091156,0.876966655254364
54,0.9200452566146851,0.2872340679168701,0.7163612842559814,0.9710350632667542,0.15762242674827576,0.03582094609737396,0.8792666792869568
55,0.9206817746162415,0.28755301237106323,0.7166516780853271,0.9710078239440918,0.15826208889484406,0.037100277841091156,0.879800021648407
56,0.9438797235488892,0.29473990201950073,0.7167859673500061,0.971188485622406,0.15719600021839142,0.037739936262369156,0.8751833438873291
57,0.9156797528266907,0.28612059354782104,0.7151951193809509,0.971121072769165,0.15703612565994263,0.03901926055550575,0.8798999786376953
58,0.9191187024116516,0.2871919572353363,0.7163825631141663,0.9711799621582031,0.15788908302783966,0.03880603611469269,0.8793666958808899
59,0.937181293964386,0.29270461201667786,0.7176921367645264,0.9712029695510864,0.15831536054611206,0.036034174263477325,0.8762166500091553
60,0.9187264442443848,0.2870776653289795,0.7161403894424438,0.9712523818016052,0.15922178328037262,0.03752671554684639,0.8799333572387695
61,0.9236074686050415,0.28870928287506104,0.716606080532074,0.9711632132530212,0.16002157330513,0.03710027411580086,0.8794333338737488
62,0.9385872483253479,0.29343992471694946,0.7168555855751038,0.9713702201843262,0.16039429605007172,0.038379594683647156,0.8756499886512756
63,0.919484555721283,0.2872014343738556,0.7155920267105103,0.9711991548538208,0.15788905322551727,0.03603417053818703,0.8800833225250244
64,0.921099066734314,0.28781062364578247,0.7173485159873962,0.9713141322135925,0.1584753692150116,0.03688705340027809,0.878849983215332
65,0.9150494337081909,0.28561821579933167,0.7169004082679749,0.9712327718734741,0.1576225757598877,0.03518129140138626,0.880133330821991
66,0.9397861957550049,0.29354584217071533,0.7192134261131287,0.9715186953544617,0.15719610452651978,0.037313494831323624,0.8767833113670349
67,0.9204737544059753,0.287453830242157,0.718549907207489,0.9713377952575684,0.15692949295043945,0.03688705340027809,0.8800833225250244
68,0.9198287725448608,0.2875334918498993,0.7171124219894409,0.9714064002037048,0.15820881724357605,0.03859281539916992,0.8796833157539368
69,0.9187529683113098,0.2870844900608063,0.7183687090873718,0.9712595343589783,0.15692950785160065,0.039445698261260986,0.8797500133514404
70,0.9209467768669128,0.28771406412124634,0.7171022295951843,0.971276044845581,0.15842188894748688,0.03688704967498779,0.8794666528701782
71,0.9194287657737732,0.28710657358169556,0.7188451886177063,0.9712909460067749,0.15778227150440216,0.036673832684755325,0.8807833194732666
72,0.9189503192901611,0.28715991973876953,0.717838704586029,0.971356213092804,0.1571960598230362,0.03859281539916992,0.8797500133514404
73,0.9193624258041382,0.28720271587371826,0.7190272808074951,0.9714608788490295,0.15762238204479218,0.03795315697789192,0.8794000148773193
74,0.9229526519775391,0.288399875164032,0.7196303009986877,0.9714703559875488,0.15932832658290863,0.03646060824394226,0.8800166845321655
75,0.9210647940635681,0.2875799834728241,0.7203760743141174,0.9715086221694946,0.15671637654304504,0.03582094982266426,0.8797833323478699
76,0.9208060503005981,0.28764817118644714,0.7198176383972168,0.9716267585754395,0.15746255218982697,0.036673832684755325,0.8793500065803528
77,0.9212184548377991,0.28779929876327515,0.7202824354171753,0.9714875221252441,0.15687625110149384,0.036673832684755325,0.8786166906356812
78,0.9202017784118652,0.28717032074928284,0.7198117971420288,0.9714862108230591,0.1573559194803238,0.03539450839161873,0.8799333572387695
79,0.9236803650856018,0.28865209221839905,0.7210167646408081,0.9716516137123108,0.1584753692150116,0.03731349855661392,0.8783000111579895
80,0.9277783036231995,0.28972598910331726,0.721655547618866,0.9715822339057922,0.15724942088127136,0.036673836410045624,0.8793833255767822
81,0.9263305068016052,0.28969037532806396,0.7208646535873413,0.9715916514396667,0.15858186781406403,0.03923247754573822,0.878516674041748
82,0.916857898235321,0.28655505180358887,0.7231375575065613,0.9716824889183044,0.15778248012065887,0.03816637396812439,0.880466639995575
83,0.9253301620483398,0.2893713116645813,0.7225317358970642,0.9717249870300293,0.1575690507888794,0.04029858112335205,0.878433346748352
84,0.9223774075508118,0.28799235820770264,0.7228519916534424,0.971835196018219,0.15740932524204254,0.03560773283243179,0.8788333535194397
85,0.9234705567359924,0.2887031137943268,0.7248527407646179,0.9720218777656555,0.1587417870759964,0.037953149527311325,0.8790666460990906
86,0.920814573764801,0.28762349486351013,0.7250726819038391,0.9719417691230774,0.15634329617023468,0.03688705340027809,0.8796166777610779
87,0.9249593019485474,0.28910449147224426,0.7257720232009888,0.9719018936157227,0.1577291190624237,0.03795315697789192,0.8793166875839233
88,0.9239210486412048,0.2886909246444702,0.7258242964744568,0.9718786478042603,0.15708954632282257,0.03795316070318222,0.8785333037376404
89,0.9219188094139099,0.28784656524658203,0.724759042263031,0.9719178676605225,0.1564498096704483,0.03582095354795456,0.8791666626930237
90,0.9232907891273499,0.28858497738838196,0.7263386845588684,0.971790611743927,0.15762250125408173,0.03795315697789192,0.878083348274231
91,0.9242703914642334,0.288724809885025,0.7264992594718933,0.9721377491950989,0.15730275213718414,0.036673836410045624,0.8780166506767273
92,0.9231156706809998,0.28846636414527893,0.7262004613876343,0.9720818400382996,0.15847532451152802,0.03646060824394226,0.8791499733924866
93,0.9239950180053711,0.28861361742019653,0.7260317802429199,0.9720255732536316,0.1577824503183365,0.035607729107141495,0.8776500225067139
94,0.9235065579414368,0.2885102331638336,0.7271478176116943,0.9718775749206543,0.15714286267757416,0.03731349855661392,0.8796833157539368
95,0.9231092929840088,0.2884613871574402,0.7262234091758728,0.9720479846000671,0.15772907435894012,0.03710027411580086,0.8791166543960571
96,0.918737530708313,0.2869248688220978,0.7260828614234924,0.972053050994873,0.1568763107061386,0.03518129140138626,0.8792499899864197
97,0.9257694482803345,0.2892954349517822,0.7268306612968445,0.972196102142334,0.1581021547317505,0.03624739125370979,0.8787500262260437
98,0.9218111038208008,0.28811612725257874,0.7266507744789124,0.9721201658248901,0.15815572440624237,0.03773992881178856,0.8794333338737488
99,0.9244805574417114,0.2888736426830292,0.7262656092643738,0.9721605777740479,0.15826204419136047,0.036247387528419495,0.8786166906356812
100,0.9233840703964233,0.2885168790817261,0.7261502146720886,0.972064197063446,0.15831555426120758,0.03646061196923256,0.879883348941803
101,0.9243191480636597,0.28925052285194397,0.7264806032180786,0.9721264839172363,0.1598612666130066,0.03901926055550575,0.8784666657447815
102,0.921400785446167,0.28793060779571533,0.7271376252174377,0.9719901084899902,0.15730266273021698,0.03731349855661392,0.8801666498184204
103,0.9247463345527649,0.28881797194480896,0.7265828251838684,0.9721413850784302,0.1578357219696045,0.034968070685863495,0.8794166445732117
104,0.9237672686576843,0.28878718614578247,0.7269965410232544,0.9721487760543823,0.158155620098114,0.03816637396812439,0.8786166906356812
105,0.9207422137260437,0.2878188490867615,0.7272224426269531,0.9721831679344177,0.15900824964046478,0.03688705340027809,0.8794000148773193
106,0.9237164855003357,0.2888132929801941,0.7294139266014099,0.9723023772239685,0.15863534808158875,0.03752671927213669,0.8784166574478149
107,0.9237474799156189,0.2887410521507263,0.7294124364852905,0.9722434878349304,0.15767574310302734,0.03752671927213669,0.8791666626930237
108,0.9271846413612366,0.29002612829208374,0.7290610074996948,0.9723738431930542,0.15842203795909882,0.038806039839982986,0.8786500096321106
109,0.9229232668876648,0.2884652614593506,0.7294574975967407,0.9722879528999329,0.15724925696849823,0.038379598408937454,0.8786500096321106
110,0.9273355603218079,0.2897665202617645,0.7291462421417236,0.97223299741745,0.1569829136133194,0.037313491106033325,0.8780333399772644
111,0.921405017375946,0.28829044103622437,0.7296603322029114,0.9722497463226318,0.15874184668064117,0.039445701986551285,0.8796166777610779
112,0.9254440665245056,0.28904905915260315,0.7292109131813049,0.9722798466682434,0.15746259689331055,0.03518129512667656,0.8785666823387146
113,0.925159752368927,0.2890930473804474,0.729077160358429,0.9723108410835266,0.15666308999061584,0.03752671554684639,0.8789666891098022
114,0.9243300557136536,0.28869345784187317,0.7288264036178589,0.9723451733589172,0.15756915509700775,0.03518129140138626,0.8787500262260437
115,0.9218799471855164,0.2880023121833801,0.7294675707817078,0.9722639322280884,0.1582087278366089,0.03603417053818703,0.8790500164031982
116,0.9220829010009766,0.28804489970207214,0.7295264601707458,0.9721709489822388,0.15783573687076569,0.03582095354795456,0.8789666891098022
117,0.9261019825935364,0.28955069184303284,0.7286727428436279,0.9723823070526123,0.15810218453407288,0.03859281539916992,0.8777666687965393
118,0.9193264245986938,0.2873353958129883,0.7288304567337036,0.9722387194633484,0.15740934014320374,0.03710027411580086,0.8799333572387695
119,0.9276555776596069,0.29002848267555237,0.7293959856033325,0.9722617864608765,0.15751591324806213,0.037739936262369156,0.8778833150863647
120,0.9242899417877197,0.28877395391464233,0.7295235991477966,0.9722070693969727,0.1571960747241974,0.03582094982266426,0.8794666528701782
121,0.9209436774253845,0.2879764437675476,0.7291032075881958,0.9723069667816162,0.15874184668064117,0.037313494831323624,0.8794666528701782
122,0.9234561920166016,0.28878772258758545,0.7291803359985352,0.9723161458969116,0.1575690656900406,0.03965891897678375,0.8780333399772644
123,0.9233185648918152,0.2883335053920746,0.7291963696479797,0.9723396301269531,0.1562899351119995,0.036034174263477325,0.8792666792869568
124,0.9309232234954834,0.2909339666366577,0.7301713228225708,0.972306489944458,0.15730272233486176,0.037739936262369156,0.8767499923706055
125,0.9252891540527344,0.28929242491722107,0.7303887009620667,0.9723325967788696,0.15852858126163483,0.037739939987659454,0.8784833550453186
126,0.9212921261787415,0.2878580689430237,0.7300771474838257,0.9723119735717773,0.15650314092636108,0.03752671554684639,0.878766655921936
127,0.9227336049079895,0.28817862272262573,0.730614423751831,0.9721471667289734,0.15756909549236298,0.03454162925481796,0.8788833618164062
128,0.9199416041374207,0.28733837604522705,0.7296174168586731,0.9722259044647217,0.15682299435138702,0.03582094982266426,0.8797666430473328
129,0.9261824488639832,0.2897458076477051,0.7305712699890137,0.9721558690071106,0.15735593438148499,0.03965891897678375,0.8783166408538818
130,0.9228569269180298,0.28855839371681213,0.7294628620147705,0.9722192287445068,0.15852852165699005,0.03816637396812439,0.8786666393280029
131,0.9218676090240479,0.28809183835983276,0.7300097942352295,0.9721437692642212,0.1570894718170166,0.03688705340027809,0.8787500262260437
132,0.9220916628837585,0.28809884190559387,0.7299962639808655,0.9722803235054016,0.15815547108650208,0.03518129140138626,0.8785499930381775
133,0.9206452965736389,0.28760969638824463,0.7300878763198853,0.9722074866294861,0.15687622129917145,0.03710027411580086,0.8787166476249695
134,0.9282437562942505,0.28998807072639465,0.7300630211830139,0.9723709225654602,0.1579422950744629,0.03582094609737396,0.878350019454956
135,0.9236387014389038,0.288794606924057,0.7296628355979919,0.9724083542823792,0.15762245655059814,0.038379594683647156,0.878766655921936
136,0.9257855415344238,0.2894592583179474,0.7302446961402893,0.9722565412521362,0.15751586854457855,0.038379598408937454,0.8787500262260437
137,0.9190769195556641,0.28736934065818787,0.7302744388580322,0.9723489284515381,0.15778246521949768,0.03859281539916992,0.8797333240509033
138,0.925253689289093,0.2893281579017639,0.730691134929657,0.9722892642021179,0.15794232487678528,0.03859281912446022,0.8777499794960022
139,0.9265531301498413,0.2894982695579529,0.7303406000137329,0.9722774624824524,0.15783575177192688,0.03646060824394226,0.8779000043869019
140,0.9233361482620239,0.28860214352607727,0.7299259901046753,0.9722930192947388,0.1589016616344452,0.03624739497900009,0.8780666589736938
141,0.9227229952812195,0.2884288430213928,0.7290915250778198,0.9721838235855103,0.15815550088882446,0.03795315697789192,0.8788666725158691
142,0.9235984086990356,0.28871965408325195,0.7299712300300598,0.9721943736076355,0.15719611942768097,0.03859281167387962,0.8792499899864197
143,0.923453152179718,0.28877896070480347,0.7296120524406433,0.9722741842269897,0.15772919356822968,0.03816637396812439,0.8775500059127808
144,0.9218253493309021,0.28809618949890137,0.7310323119163513,0.972272515296936,0.15767590701580048,0.03624739125370979,0.8791166543960571
145,0.9276169538497925,0.2900230586528778,0.7303634285926819,0.9723219275474548,0.15868858993053436,0.036673832684755325,0.877216637134552
146,0.9217438101768494,0.2879398763179779,0.7300030589103699,0.9723337888717651,0.15650317072868347,0.036034174263477325,0.8794833421707153
147,0.9211131930351257,0.2879503667354584,0.7297266125679016,0.9723423719406128,0.15847529470920563,0.037313494831323624,0.8791333436965942
148,0.9251090288162231,0.28914329409599304,0.729932963848114,0.9722967147827148,0.15666314959526062,0.03859281912446022,0.8786333203315735
149,0.9220898151397705,0.2884165346622467,0.729934811592102,0.9723259806632996,0.15884849429130554,0.03816637396812439,0.8789666891098022
150,0.9222040176391602,0.28809601068496704,0.7306353449821472,0.9722002148628235,0.1573026329278946,0.035607729107141495,0.8792666792869568
151,0.9288654923439026,0.29026585817337036,0.7307271361351013,0.9722646474838257,0.15714271366596222,0.036673836410045624,0.8768666386604309
152,0.9294154644012451,0.29044103622436523,0.7316314578056335,0.9724571108818054,0.15730272233486176,0.03688705340027809,0.876466691493988
153,0.922610878944397,0.288515567779541,0.7326560616493225,0.9723217487335205,0.15767580270767212,0.039019256830215454,0.8793666958808899
154,0.9211864471435547,0.2878839671611786,0.7323355078697205,0.9724562168121338,0.1580488383769989,0.03646061569452286,0.8799166679382324
155,0.92625492811203,0.28942859172821045,0.7320736050605774,0.9723973870277405,0.15756922960281372,0.036673836410045624,0.878333330154419
156,0.9254159331321716,0.28912389278411865,0.7324568629264832,0.9724886417388916,0.15847529470920563,0.035394515842199326,0.8775833249092102
157,0.9230767488479614,0.2885005474090576,0.732258677482605,0.9723922610282898,0.15762239694595337,0.037100277841091156,0.8790500164031982
158,0.9258833527565002,0.2892765402793884,0.7328654527664185,0.9723016023635864,0.1575159728527069,0.03624739497900009,0.8794166445732117
159,0.9221230745315552,0.2883472144603729,0.7326608300209045,0.972307562828064,0.1579957753419876,0.03859281912446022,0.8790500164031982
160,0.9225410223007202,0.28854453563690186,0.732185959815979,0.9723467826843262,0.15730269253253937,0.039445698261260986,0.878516674041748
161,0.926295816898346,0.28976234793663025,0.7327012419700623,0.9724425077438354,0.15831558406352997,0.038379594683647156,0.878600001335144
162,0.9221487641334534,0.28801730275154114,0.7317590117454529,0.9724332094192505,0.1573561280965805,0.036034174263477325,0.8788999915122986
163,0.926977813243866,0.28979143500328064,0.7318167090415955,0.9723231792449951,0.1576225757598877,0.03710027411580086,0.8777999877929688
164,0.9219774603843689,0.28825268149375916,0.7318741679191589,0.9723758101463318,0.15735594928264618,0.03752671554684639,0.8796499967575073
165,0.9218693375587463,0.2880854904651642,0.7320267558097839,0.9723587036132812,0.1571960151195526,0.03646061196923256,0.8782833218574524
166,0.926903247833252,0.289732426404953,0.7328959107398987,0.9722962975502014,0.15660978853702545,0.03773992881178856,0.8778333067893982
167,0.9241439700126648,0.28903549909591675,0.7324553728103638,0.9723857641220093,0.15788894891738892,0.03965891897678375,0.878000020980835
168,0.9243394136428833,0.28897663950920105,0.7323870658874512,0.9724518656730652,0.15836888551712036,0.03710026666522026,0.8778833150863647
169,0.9252506494522095,0.2891118824481964,0.732802152633667,0.9725279211997986,0.15735597908496857,0.03710027411580086,0.8793333172798157
170,0.9233385920524597,0.2884041965007782,0.7337172031402588,0.9725475311279297,0.15799570083618164,0.034968070685863495,0.8792999982833862
171,0.9236466884613037,0.28884851932525635,0.7338098287582397,0.9725266098976135,0.1575159877538681,0.03880603611469269,0.8784666657447815
172,0.9240747094154358,0.288838267326355,0.7336375117301941,0.9724112153053284,0.15815556049346924,0.03646061569452286,0.8780166506767273
173,0.9267034530639648,0.2896538972854614,0.7333864569664001,0.972500741481781,0.15623661875724792,0.03923248127102852,0.8773499727249146
174,0.9312301278114319,0.2912063002586365,0.7336899638175964,0.9725257754325867,0.15991458296775818,0.036034174263477325,0.8766999840736389
175,0.9254506826400757,0.28940078616142273,0.7332199811935425,0.9726138710975647,0.15879510343074799,0.037739936262369156,0.8790333271026611
176,0.9248668551445007,0.28919240832328796,0.7329308390617371,0.9724718928337097,0.15815550088882446,0.037313494831323624,0.8779666423797607
177,0.9245803952217102,0.2889382839202881,0.733944833278656,0.9724636077880859,0.15852850675582886,0.03603417053818703,0.8788333535194397
178,0.9264786839485168,0.28962576389312744,0.7333581447601318,0.9724970459938049,0.15639659762382507,0.03816637396812439,0.8779500126838684
179,0.9278057813644409,0.28977373242378235,0.7335214018821716,0.9726212620735168,0.15730267763137817,0.03518129512667656,0.8766166567802429
180,0.9238646030426025,0.28872278332710266,0.7337104678153992,0.9724743366241455,0.15751586854457855,0.037313494831323624,0.8790333271026611
